0088 -1 +0.5000000000000000 -0.1624598481164531 +0.5000000000000000 +0.6881909602355867
0089 -1 +0.5000000000000000 +0.1624598481164531 +0.5000000000000000 -0.6881909602355867
0090 -1 -0.5000000000000000 +0.4253254041760200 +0.3090169943749474 +0.6881909602355868
0091 -1 +0.5000000000000000 +0.4253254041760200 -0.3090169943749474 +0.6881909602355868
0092 -1 +0.5000000000000000 -0.5257311121191335 +0.0000000000000000 +0.6881909602355868
0093 -1 +0.5000000000000000 +0.5257311121191335 +0.0000000000000000 -0.6881909602355868
0094 -1 -0.5000000000000000 -0.1624598481164532 +0.5000000000000000 +0.6881909602355869
0095 -1 -0.5000000000000000 +0.1624598481164532 +0.5000000000000000 -0.6881909602355869
0096 -1 +0.5000000000000000 -0.2628655560595667 +0.8090169943749473 +0.1624598481164532
0097 -1 +0.5000000000000000 +0.2628655560595667 +0.8090169943749473 -0.1624598481164532
0098 -1 +0.5000000000000000 -0.6881909602355867 +0.5000000000000000 -0.1624598481164532
0099 -1 +0.5000000000000000 +0.6881909602355867 +0.5000000000000000 +0.1624598481164532
0100 -1 +0.5000000000000000 -0.8506508083520399 +0.0000000000000000 +0.1624598481164531
0101 -1 +0.5000000000000000 +0.8506508083520399 +0.0000000000000000 -0.1624598481164531
0102 -1 +0.5000000000000000 -0.6881909602355869 -0.5000000000000000 -0.1624598481164533
0103 -1 +0.5000000000000000 +0.6881909602355869 -0.5000000000000000 +0.1624598481164533
0104 -1 -0.5000000000000000 -0.2628655560595667 +0.8090169943749473 +0.1624598481164532
0105 -1 +0.5000000000000000 -0.2628655560595669 -0.8090169943749473 +0.1624598481164532
0106 -1 +0.0000000000000000 +0.5257311121191336 +0.0000000000000000 +0.8506508083520400
0107 -1 +0.0000000000000000 +0.1624598481164531 +0.5000000000000000 +0.8506508083520399
0108 -1 +0.0000000000000000 -0.1624598481164531 +0.5000000000000000 -0.8506508083520399
0109 -1 +0.0000000000000000 -0.4253254041760199 +0.3090169943749474 +0.8506508083520400
0110 -1 +0.0000000000000000 +0.4253254041760199 +0.3090169943749474 -0.8506508083520400
0111 -1 +0.0000000000000000 +0.6881909602355867 +0.5000000000000000 +0.5257311121191337
0112 -1 +0.0000000000000000 -0.6881909602355867 +0.5000000000000000 -0.5257311121191337
0113 -1 +0.0000000000000000 -0.2628655560595667 +0.8090169943749475 +0.5257311121191337
0114 -1 +0.0000000000000000 +0.2628655560595667 +0.8090169943749475 -0.5257311121191337
0115 -1 +0.0000000000000000 -0.8506508083520399 +0.0000000000000000 +0.5257311121191337
0116 -1 +0.0000000000000000 +0.0000000000000000 +1.0000000000000000 +0.0000000000000000
0117 -1 -0.0000000000000000 +0.9510565162951535 +0.3090169943749475 +0.0000000000000000
0118 -1 +0.0000000000000000 +0.9510565162951535 -0.3090169943749473 +0.0000000000000000
0119 -1 +0.0000000000000000 -0.5877852522924731 +0.8090169943749475 +0.0000000000000000
0120 -1 +0.0000000000000000 +0.5877852522924731 +0.8090169943749475 -0.0000000000000000
